# /motor_sim/joint_states/header/stamp,pos from gazebo, /debug/motorPositionIn0P/header/stamp,pos measured by eeros,,dt,dpos,dt,dpos
0.246,0.2456631126,0.246,0.2446971575,,0.001,0.000965955,0.001,0.0009911365
0.247,0.2466418613,0.247,0.2456631126,,0.001,0.0009787488,0.001,0.000965955
0.248,0.2476491832,0.248,0.2466418613,,0.001,0.0010073219,0.001,0.0009787488
0.249,0.2486770441,0.249,0.2476491832,,0.001,0.0010278609,0.001,0.0010073219
0.25,0.249707522,0.25,0.2486770441,,0.001,0.0010304779,0.001,0.0010278609
0.251,0.2507277401,0.251,0.249707522,,0.001,0.0010202181,0.001,0.0010304779
0.252,0.251736063,0.252,0.2507277401,,0.001,0.0010083229,0.001,0.0010202181
0.253,0.2527389281,0.253,0.251736063,,0.001,0.0010028651,0.001,0.0010083229
0.254,0.2537437951,0.254,0.2527389281,,0.001,0.0010048669,0.001,0.0010028651
0.255,0.2547540842,0.255,0.2537437951,,0.001,0.0010102891,0.001,0.0010048669
0.256,0.2557685379,0.256,0.2547540842,,0.001,0.0010144537,0.001,0.0010102891
0.257,0.2567837552,0.257,0.2557685379,,0.001,0.0010152173,0.001,0.0010144537
0.258,0.2577971249,0.258,0.2557685379,,0.001,0.0010133697,0.001,0
0.259,0.2592842518,0.259,0.2577971249,,0.001,0.0014871269,0.001,0.002028587
0.26,0.2607693997,0.26,0.2592842518,,0.001,0.0014851479,0.001,0.0014871269
0.261,0.2619561602,0.261,0.2607693997,,0.001,0.0011867605,0.001,0.0014851479
0.262,0.2628459206,0.262,0.2619561602,,0.001,0.0008897604,0.001,0.0011867605
0.263,0.2636258796,0.263,0.2619561602,,0.001,0.000779959,0.001,0
0.264,0.2648758317,0.264,0.2628459206,,0.001,0.0012499521,0.001,0.0008897604
0.265,0.2662019886,0.265,0.2648758317,,0.001,0.0013261569,0.001,0.0020299111
0.266,0.2675258305,0.266,0.2662019886,,0.001,0.001323842,0.001,0.0013261569
0.267,0.2686522732,0.267,0.2662019886,,0.001,0.0011264426,0.001,0
0.268,0.2702458769,0.268,0.2686522732,,0.001,0.0015936037,0.001,0.0024502846
0.269,0.2717052727,0.269,0.2686522732,,0.001,0.0014593958,0.001,0
0.27,0.2736301298,0.27,0.2717052727,,0.001,0.0019248571,0.001,0.0030529995
0.271,0.2752317016,0.271,0.2717052727,,0.001,0.0016015718,0.001,0
0.272,0.2772967509,0.272,0.2752317016,,0.001,0.0020650493,0.001,0.0035264289
0.273,0.2788900547,0.273,0.2752317016,,0.001,0.0015933037,0.001,0
0.274,0.2809446294,0.274,0.2788900547,,0.001,0.0020545747,0.001,0.0036583531
0.275,0.2824861135,0.275,0.2788900547,,0.001,0.0015414841,0.001,0
0.276,0.2844866008,0.276,0.2824861135,,0.001,0.0020004872,0.001,0.0035960588
0.277,0.2859935494,0.277,0.2844866008,,0.001,0.0015069486,0.001,0.0020004872
0.278,0.2868802852,0.278,0.2844866008,,0.001,0.0008867358,0.001,0
0.279,0.2882228379,0.279,0.2868802852,,0.001,0.0013425527,0.001,0.0023936845
0.28,0.2894490468,0.28,0.2882228379,,0.001,0.0012262089,0.001,0.0013425527
0.281,0.2904676263,0.281,0.2882228379,,0.001,0.0010185795,0.001,0
